08/30/18 ,04:33:43 AM ,1.00 ,56.33 ,35.33
08/30/18 ,04:33:44 AM ,1.00 ,56.67 ,35.33
08/30/18 ,04:33:45 AM ,1.00 ,56.55 ,35.37
08/30/18 ,04:33:46 AM ,1.00 ,56.54 ,35.54
08/30/18 ,04:33:47 AM ,1.00 ,56.02 ,35.41
08/30/18 ,04:33:48 AM ,1.00 ,56.17 ,35.39
08/30/18 ,04:33:49 AM ,1.00 ,56.24 ,35.48
08/30/18 ,04:33:50 AM ,1.00 ,56.02 ,35.37
08/30/18 ,04:33:51 AM ,1.00 ,56.42 ,35.48
08/30/18 ,04:33:52 AM ,1.00 ,56.12 ,35.41
08/30/18 ,04:33:53 AM ,1.00 ,55.91 ,35.57
08/30/18 ,04:33:54 AM ,1.00 ,55.99 ,35.44
08/30/18 ,04:33:55 AM ,1.00 ,56.10 ,35.44
08/30/18 ,04:33:56 AM ,1.00 ,56.10 ,35.54
08/30/18 ,04:33:57 AM ,1.00 ,56.29 ,35.54
08/30/18 ,04:33:58 AM ,1.00 ,55.92 ,35.39
08/30/18 ,04:33:59 AM ,1.00 ,56.05 ,35.54
08/30/18 ,04:34:00 AM ,1.00 ,55.99 ,35.59
08/30/18 ,04:34:01 AM ,1.00 ,55.77 ,35.56
08/30/18 ,04:34:02 AM ,1.00 ,56.02 ,35.39
08/30/18 ,04:34:03 AM ,1.00 ,55.77 ,35.48
08/30/18 ,04:34:04 AM ,6.00 ,55.79 ,35.59
08/30/18 ,04:34:05 AM ,58.00 ,55.93 ,35.57
08/30/18 ,04:34:06 AM ,98.00 ,50.29 ,35.67
08/30/18 ,04:34:07 AM ,101.00 ,54.42 ,35.76
08/30/18 ,04:34:08 AM ,64.00 ,54.81 ,35.80
08/30/18 ,04:34:10 AM ,63.00 ,54.67 ,35.76
08/30/18 ,04:34:11 AM ,60.00 ,54.57 ,35.71
08/30/18 ,04:34:12 AM ,32.00 ,55.52 ,35.80
08/30/18 ,04:34:13 AM ,62.00 ,55.56 ,35.74
08/30/18 ,04:34:14 AM ,133.00 ,53.77 ,35.78
08/30/18 ,04:34:15 AM ,467.00 ,51.59 ,35.97
08/30/18 ,04:34:16 AM ,366.00 ,55.25 ,36.02
08/30/18 ,04:34:17 AM ,131.00 ,55.45 ,36.08
08/30/18 ,04:34:18 AM ,227.00 ,55.25 ,36.06
08/30/18 ,04:34:19 AM ,228.00 ,55.32 ,36.04
08/30/18 ,04:34:20 AM ,227.00 ,54.97 ,36.13
08/30/18 ,04:34:21 AM ,201.00 ,54.99 ,36.13
08/30/18 ,04:34:22 AM ,45.00 ,54.90 ,36.13
08/30/18 ,04:34:23 AM ,77.00 ,54.78 ,36.06
08/30/18 ,04:34:24 AM ,116.00 ,54.86 ,36.25
08/30/18 ,04:34:25 AM ,99.00 ,54.70 ,36.04
08/30/18 ,04:34:26 AM ,101.00 ,54.58 ,36.12
08/30/18 ,04:34:27 AM ,120.00 ,56.35 ,36.06
08/30/18 ,04:34:28 AM ,88.00 ,56.07 ,36.08
08/30/18 ,04:34:29 AM ,81.00 ,56.03 ,36.02
08/30/18 ,04:34:30 AM ,1.00 ,56.09 ,36.00
08/30/18 ,04:34:31 AM ,1.00 ,56.01 ,35.82
08/30/18 ,04:34:32 AM ,1.00 ,56.31 ,35.91
08/30/18 ,04:34:33 AM ,1.00 ,55.96 ,35.84
08/30/18 ,04:34:34 AM ,1.00 ,55.74 ,35.76
08/30/18 ,04:34:35 AM ,1.00 ,55.75 ,35.85
08/30/18 ,04:34:36 AM ,1.00 ,55.52 ,35.85
08/30/18 ,04:34:37 AM ,1.00 ,55.49 ,35.80
08/30/18 ,04:34:38 AM ,1.00 ,55.37 ,35.87
08/30/18 ,04:34:39 AM ,1.00 ,55.40 ,35.93
08/30/18 ,04:34:40 AM ,1.00 ,55.41 ,35.87
08/30/18 ,04:34:41 AM ,1.00 ,54.90 ,35.84
08/30/18 ,04:34:42 AM ,1.00 ,55.25 ,35.85
08/30/18 ,04:34:43 AM ,1.00 ,55.50 ,35.85
08/30/18 ,04:34:44 AM ,1.00 ,55.18 ,35.72
08/30/18 ,04:34:45 AM ,1.00 ,55.29 ,35.74
08/30/18 ,04:34:46 AM ,1.00 ,55.22 ,35.71
08/30/18 ,04:34:47 AM ,1.00 ,55.16 ,35.76
08/30/18 ,04:34:48 AM ,1.00 ,55.06 ,35.76
08/30/18 ,04:34:49 AM ,1.00 ,54.98 ,35.72
08/30/18 ,04:34:50 AM ,1.00 ,55.15 ,35.78
08/30/18 ,04:34:51 AM ,1.00 ,54.92 ,35.76
08/30/18 ,04:34:52 AM ,1.00 ,54.82 ,35.72
08/30/18 ,04:34:53 AM ,1.00 ,54.75 ,35.72
08/30/18 ,04:34:54 AM ,1.00 ,54.97 ,35.76
08/30/18 ,04:34:55 AM ,1.00 ,54.85 ,35.78
08/30/18 ,04:34:56 AM ,1.00 ,54.92 ,35.85
08/30/18 ,04:34:57 AM ,1.00 ,54.94 ,35.61
08/30/18 ,04:34:58 AM ,1.00 ,55.09 ,35.78
08/30/18 ,04:34:59 AM ,1.00 ,54.56 ,35.74
08/30/18 ,04:35:00 AM ,1.00 ,54.77 ,35.78
08/30/18 ,04:35:01 AM ,1.00 ,54.88 ,35.69
08/30/18 ,04:35:02 AM ,1.00 ,54.88 ,35.69
08/30/18 ,04:35:03 AM ,1.00 ,53.05 ,35.69
08/30/18 ,04:35:04 AM ,1.00 ,54.82 ,35.76
08/30/18 ,04:35:05 AM ,1.00 ,54.81 ,35.74
08/30/18 ,04:35:06 AM ,1.00 ,54.77 ,35.82
08/30/18 ,04:35:07 AM ,1.00 ,54.68 ,35.76
08/30/18 ,04:35:08 AM ,1.00 ,55.00 ,35.71
08/30/18 ,04:35:09 AM ,1.00 ,54.68 ,35.76
08/30/18 ,04:35:10 AM ,1.00 ,54.67 ,35.78
08/30/18 ,04:35:11 AM ,1.00 ,54.95 ,35.63
08/30/18 ,04:35:12 AM ,1.00 ,55.22 ,35.67
08/30/18 ,04:35:13 AM ,1.00 ,55.10 ,35.67
08/30/18 ,04:35:14 AM ,1.00 ,54.86 ,35.67
08/30/18 ,04:35:15 AM ,1.00 ,55.43 ,35.72
08/30/18 ,04:35:16 AM ,1.00 ,55.26 ,35.74
08/30/18 ,04:35:17 AM ,1.00 ,55.13 ,35.84
08/30/18 ,04:35:18 AM ,1.00 ,54.93 ,35.80
08/30/18 ,04:35:19 AM ,1.00 ,55.11 ,35.76
08/30/18 ,04:35:20 AM ,1.00 ,54.66 ,35.76
08/30/18 ,04:35:21 AM ,1.00 ,54.84 ,35.82
08/30/18 ,04:35:22 AM ,1.00 ,54.82 ,35.74
08/30/18 ,04:35:23 AM ,1.00 ,54.63 ,35.78
08/30/18 ,04:35:24 AM ,1.00 ,54.82 ,35.82
08/30/18 ,04:35:25 AM ,2.00 ,54.89 ,35.80
08/30/18 ,04:35:26 AM ,2.00 ,54.89 ,35.78
08/30/18 ,04:35:27 AM ,2.00 ,54.75 ,35.89
08/30/18 ,04:35:28 AM ,2.00 ,54.95 ,35.84
08/30/18 ,04:35:29 AM ,2.00 ,54.68 ,35.84
08/30/18 ,04:35:30 AM ,2.00 ,54.87 ,35.71
08/30/18 ,04:35:31 AM ,2.00 ,55.23 ,35.82
08/30/18 ,04:35:32 AM ,1.00 ,55.11 ,35.80
08/30/18 ,04:35:33 AM ,1.00 ,55.17 ,35.84
08/30/18 ,04:35:34 AM ,1.00 ,55.21 ,35.93
08/30/18 ,04:35:35 AM ,1.00 ,55.28 ,35.91
08/30/18 ,04:35:36 AM ,1.00 ,54.93 ,35.85
08/30/18 ,04:35:37 AM ,1.00 ,55.07 ,35.87
08/30/18 ,04:35:38 AM ,1.00 ,54.85 ,35.85
08/30/18 ,04:35:39 AM ,1.00 ,54.99 ,35.78
08/30/18 ,04:35:40 AM ,1.00 ,54.81 ,35.91
08/30/18 ,04:35:41 AM ,1.00 ,54.91 ,35.95
08/30/18 ,04:35:42 AM ,1.00 ,54.70 ,35.95
08/30/18 ,04:35:43 AM ,1.00 ,54.90 ,35.82
08/30/18 ,04:35:44 AM ,1.00 ,54.69 ,35.93
08/30/18 ,04:35:45 AM ,1.00 ,54.51 ,35.87
08/30/18 ,04:35:46 AM ,1.00 ,54.70 ,35.87
08/30/18 ,04:35:47 AM ,1.00 ,54.57 ,35.80
08/30/18 ,04:35:49 AM ,1.00 ,54.61 ,35.91
08/30/18 ,04:35:50 AM ,1.00 ,54.93 ,35.84
08/30/18 ,04:35:51 AM ,1.00 ,54.55 ,35.80
08/30/18 ,04:35:52 AM ,1.00 ,54.66 ,35.76
08/30/18 ,04:35:53 AM ,1.00 ,54.50 ,35.89
08/30/18 ,04:35:54 AM ,1.00 ,54.53 ,35.82
08/30/18 ,04:35:55 AM ,1.00 ,54.50 ,35.84
08/30/18 ,04:35:56 AM ,1.00 ,54.56 ,35.84
08/30/18 ,04:35:57 AM ,1.00 ,54.27 ,35.76
08/30/18 ,04:35:58 AM ,1.00 ,54.21 ,35.82
08/30/18 ,04:35:59 AM ,1.00 ,54.45 ,35.65
08/30/18 ,04:36:00 AM ,1.00 ,54.41 ,35.65
08/30/18 ,04:36:01 AM ,1.00 ,54.65 ,35.76
08/30/18 ,04:36:02 AM ,1.00 ,54.75 ,35.74
08/30/18 ,04:36:03 AM ,1.00 ,54.49 ,35.82
08/30/18 ,04:36:04 AM ,1.00 ,54.86 ,35.80
08/30/18 ,04:36:05 AM ,1.00 ,54.45 ,35.78
08/30/18 ,04:36:06 AM ,1.00 ,54.10 ,35.76
08/30/18 ,04:36:07 AM ,1.00 ,54.70 ,35.67
08/30/18 ,04:36:08 AM ,1.00 ,54.65 ,35.67
08/30/18 ,04:36:09 AM ,1.00 ,54.65 ,35.67
08/30/18 ,04:36:10 AM ,1.00 ,54.43 ,35.71
08/30/18 ,04:36:11 AM ,1.00 ,54.46 ,35.87
08/30/18 ,04:36:12 AM ,1.00 ,54.37 ,35.72
08/30/18 ,04:36:13 AM ,1.00 ,54.69 ,35.76
08/30/18 ,04:36:14 AM ,1.00 ,54.69 ,35.82
08/30/18 ,04:36:15 AM ,1.00 ,54.42 ,35.69
08/30/18 ,04:36:16 AM ,1.00 ,54.33 ,35.78
08/30/18 ,04:36:17 AM ,1.00 ,54.37 ,35.78
08/30/18 ,04:36:18 AM ,1.00 ,54.47 ,35.78
08/30/18 ,04:36:19 AM ,1.00 ,54.54 ,35.74
08/30/18 ,04:36:20 AM ,1.00 ,54.54 ,35.82
08/30/18 ,04:36:21 AM ,1.00 ,54.33 ,35.80
08/30/18 ,04:36:22 AM ,1.00 ,54.41 ,35.82
08/30/18 ,04:36:23 AM ,1.00 ,54.54 ,35.76
08/30/18 ,04:36:24 AM ,1.00 ,54.58 ,35.78
08/30/18 ,04:36:25 AM ,1.00 ,54.52 ,35.82
08/30/18 ,04:36:26 AM ,1.00 ,54.36 ,35.80
08/30/18 ,04:36:27 AM ,1.00 ,54.46 ,35.78
08/30/18 ,04:36:28 AM ,1.00 ,54.63 ,35.84
08/30/18 ,04:36:29 AM ,1.00 ,54.29 ,35.89
08/30/18 ,04:36:30 AM ,1.00 ,54.61 ,36.06
08/30/18 ,04:36:31 AM ,1.00 ,54.60 ,36.02
08/30/18 ,04:36:32 AM ,1.00 ,54.32 ,35.80
08/30/18 ,04:36:33 AM ,1.00 ,54.77 ,35.93
08/30/18 ,04:36:34 AM ,1.00 ,54.54 ,35.95
08/30/18 ,04:36:35 AM ,1.00 ,54.47 ,35.89
08/30/18 ,04:36:36 AM ,1.00 ,54.60 ,35.82
08/30/18 ,04:36:37 AM ,1.00 ,54.31 ,35.99
08/30/18 ,04:36:38 AM ,1.00 ,54.48 ,36.02
08/30/18 ,04:36:39 AM ,1.00 ,54.62 ,36.00
08/30/18 ,04:36:40 AM ,1.00 ,54.33 ,35.99
08/30/18 ,04:36:41 AM ,1.00 ,54.05 ,35.97
08/30/18 ,04:36:42 AM ,1.00 ,54.23 ,35.91
08/30/18 ,04:36:43 AM ,1.00 ,54.15 ,35.97
08/30/18 ,04:36:44 AM ,1.00 ,54.16 ,36.08
08/30/18 ,04:36:45 AM ,1.00 ,54.40 ,36.08
08/30/18 ,04:36:46 AM ,1.00 ,54.29 ,36.02
08/30/18 ,04:36:47 AM ,1.00 ,54.11 ,36.13
08/30/18 ,04:36:48 AM ,1.00 ,54.32 ,36.06
08/30/18 ,04:36:49 AM ,1.00 ,54.29 ,36.08
08/30/18 ,04:36:50 AM ,1.00 ,54.50 ,36.04
08/30/18 ,04:36:51 AM ,1.00 ,54.28 ,36.02
08/30/18 ,04:36:52 AM ,1.00 ,54.35 ,36.08
08/30/18 ,04:36:53 AM ,1.00 ,54.44 ,36.04
08/30/18 ,04:36:54 AM ,1.00 ,54.34 ,36.06
08/30/18 ,04:36:55 AM ,1.00 ,54.38 ,35.97
08/30/18 ,04:36:56 AM ,1.00 ,54.15 ,36.12
08/30/18 ,04:36:57 AM ,1.00 ,54.29 ,36.06
08/30/18 ,04:36:58 AM ,1.00 ,54.05 ,36.04
08/30/18 ,04:36:59 AM ,1.00 ,54.26 ,36.10
08/30/18 ,04:37:00 AM ,1.00 ,54.64 ,36.15
08/30/18 ,04:37:01 AM ,1.00 ,54.33 ,36.08
08/30/18 ,04:37:02 AM ,1.00 ,54.20 ,36.15
08/30/18 ,04:37:03 AM ,1.00 ,54.24 ,36.04
08/30/18 ,04:37:04 AM ,1.00 ,54.36 ,36.12
08/30/18 ,04:37:05 AM ,1.00 ,54.29 ,36.00
08/30/18 ,04:37:06 AM ,1.00 ,54.10 ,35.95
08/30/18 ,04:37:07 AM ,1.00 ,54.13 ,35.91
08/30/18 ,04:37:08 AM ,1.00 ,54.25 ,35.99
08/30/18 ,04:37:09 AM ,1.00 ,54.14 ,36.06
08/30/18 ,04:37:10 AM ,1.00 ,54.53 ,35.95
08/30/18 ,04:37:11 AM ,1.00 ,54.03 ,36.10
08/30/18 ,04:37:12 AM ,1.00 ,54.03 ,36.10
08/30/18 ,04:37:13 AM ,1.00 ,53.77 ,36.04
